,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
407,1,1,21,1,1,1,4,4,4,4,2,4,1,3,2,2,2,1,1,1,1,1,2,3,3,2,1,1,5,0,9,12,12
408,1,2,18,1,1,1,2,2,3,3,2,1,1,2,0,2,1,2,1,2,2,1,2,4,4,4,1,3,3,11,9,11,12
409,1,2,18,1,1,2,3,4,4,4,2,4,1,2,0,2,2,2,1,1,1,1,1,4,3,5,1,4,2,9,13,14,15
410,1,1,17,1,2,1,2,2,3,3,2,1,1,2,0,2,1,2,1,1,1,1,2,4,3,4,1,3,4,0,13,17,17
411,1,2,17,1,1,2,4,4,2,4,2,1,1,3,0,2,1,2,2,1,1,1,2,4,4,2,1,2,4,2,12,15,15
412,1,1,18,1,1,1,4,2,1,4,3,1,1,2,0,2,1,2,1,1,1,1,2,4,2,2,1,1,3,0,14,17,17
413,1,2,21,2,1,1,1,1,5,4,3,4,2,2,2,2,1,2,1,1,2,1,1,5,3,3,5,2,4,21,9,10,10
414,1,1,20,2,2,1,1,1,4,4,2,4,2,3,0,2,2,2,2,1,1,1,1,3,2,2,1,3,3,8,11,15,15
415,1,1,19,1,2,1,4,4,1,4,1,4,1,1,1,2,1,2,2,1,1,1,1,3,2,5,4,4,5,5,9,10,11
416,1,2,17,1,1,2,3,2,4,4,2,1,1,2,0,2,1,2,2,1,1,1,2,4,4,4,1,2,5,10,16,18,18
417,1,1,18,1,2,1,3,2,5,4,2,2,1,3,0,2,1,2,2,1,1,1,1,4,3,4,1,2,2,5,14,17,17
418,1,2,18,2,2,1,2,3,4,3,2,2,1,1,0,2,2,2,2,1,1,1,2,3,1,3,4,5,4,13,13,14,14
419,1,2,19,1,2,1,2,1,4,4,2,1,1,1,0,2,2,2,2,1,1,1,2,5,3,4,1,4,4,10,7,11,11
420,1,1,18,1,1,2,2,2,3,4,2,1,2,2,0,2,1,2,2,1,1,1,2,4,1,4,1,3,4,10,14,17,17
421,1,1,20,1,2,1,1,0,4,4,2,1,2,1,1,1,2,2,2,1,1,1,1,5,3,1,1,1,5,5,8,10,10
422,1,1,18,1,2,1,3,2,3,4,1,1,1,2,0,2,1,2,1,2,1,1,1,3,1,2,1,2,1,4,10,13,13
423,2,1,16,1,2,1,1,3,5,4,4,2,2,1,0,2,1,2,2,1,2,1,1,4,3,3,1,3,5,11,10,11,11
424,2,1,16,2,2,1,2,2,4,4,3,1,2,2,0,2,1,2,1,1,1,1,2,4,4,4,1,1,5,0,12,12,12
425,2,1,15,2,2,1,1,1,5,3,4,1,1,1,1,2,1,2,2,1,1,2,1,4,1,3,1,1,2,6,10,10,10
426,2,1,15,2,2,1,3,3,5,4,3,1,2,1,0,2,1,2,2,1,1,1,2,5,4,4,2,3,5,4,10,10,11
427,2,1,16,2,2,1,2,3,5,3,3,1,2,2,0,2,2,2,2,1,1,2,2,4,5,2,1,2,5,0,16,17,17
428,2,1,15,2,1,1,2,1,5,4,1,1,2,1,0,2,2,2,2,1,2,2,2,1,3,4,1,1,1,0,6,8,9
429,2,2,16,2,1,2,4,4,5,4,1,1,1,2,0,2,1,2,2,1,1,2,2,5,3,2,1,3,2,5,10,11,11
430,2,2,16,1,2,2,1,2,4,4,4,1,1,3,0,1,2,2,2,1,1,1,2,4,4,3,1,1,5,0,10,11,11
431,2,1,17,2,2,1,3,2,5,4,3,2,1,2,1,2,2,2,2,1,1,2,1,4,5,4,1,2,5,0,10,10,10
432,2,1,17,2,2,1,1,1,4,4,4,2,1,1,1,2,1,2,2,2,2,1,2,5,4,4,2,2,5,0,6,6,7
433,2,1,15,2,2,1,4,4,1,4,3,1,2,1,0,2,2,2,2,1,1,1,1,1,5,1,3,5,5,0,13,14,14
434,2,1,16,1,1,2,2,2,5,4,2,1,2,4,0,2,2,2,1,2,2,2,1,1,2,1,1,1,1,4,10,9,11
435,2,1,15,2,1,1,1,1,5,3,2,2,2,2,0,2,1,2,2,1,1,1,2,5,4,3,1,2,4,0,10,10,10
436,2,1,15,2,1,1,1,1,4,3,3,1,2,1,1,2,1,2,2,1,1,1,1,4,4,3,1,2,2,4,6,7,8
437,2,1,16,2,2,1,0,2,4,4,4,1,2,1,0,2,1,2,1,1,1,2,2,3,2,3,1,2,2,0,12,11,12
438,2,1,17,2,2,1,2,3,4,4,3,1,2,1,0,2,1,2,2,1,1,1,2,5,5,5,1,3,3,2,10,11,12
439,2,1,15,2,2,1,3,3,4,3,3,2,2,1,0,2,2,2,2,2,1,1,2,4,1,3,1,1,4,0,14,16,16
440,2,2,16,1,2,1,1,1,5,3,1,1,2,2,0,2,1,2,1,1,1,2,1,5,4,5,4,5,3,0,7,0,0
441,2,2,17,1,2,1,1,1,4,4,1,1,1,2,0,2,2,1,2,2,1,1,2,4,4,3,2,4,5,4,8,9,9
442,2,2,15,2,1,1,4,1,2,3,2,2,1,2,0,2,1,2,1,1,1,1,2,5,3,4,1,2,2,0,12,13,14
443,2,2,15,2,1,1,4,1,2,3,2,2,1,2,0,2,1,2,1,1,1,1,2,5,3,4,1,2,2,7,7,9,8
444,2,2,16,2,2,1,3,4,4,2,4,1,3,2,0,2,2,2,2,2,1,2,2,3,4,5,1,2,5,4,9,10,11
445,2,2,15,2,2,1,1,1,4,4,3,1,4,2,0,2,1,2,1,1,1,2,1,5,4,5,2,4,4,8,7,9,9
446,2,2,15,1,1,1,3,3,5,5,2,2,1,2,0,2,1,2,1,1,1,1,2,5,3,3,1,1,5,0,11,11,11
447,2,2,17,2,2,1,2,1,4,4,4,1,3,1,0,2,2,2,1,1,2,2,1,5,5,5,5,5,3,8,8,10,9
448,2,1,16,2,2,1,4,4,1,1,3,1,2,3,0,2,2,2,1,1,1,1,1,4,2,2,1,1,4,6,16,16,17
449,2,1,15,2,2,1,1,2,4,3,3,1,2,1,0,2,2,2,2,1,1,2,2,5,1,2,1,1,1,3,11,13,13
450,2,1,16,2,2,1,2,3,4,3,3,1,3,2,0,2,1,2,2,1,1,1,2,4,5,4,1,2,1,2,15,15,15
451,2,2,16,2,2,1,1,2,4,4,3,2,2,2,0,2,2,2,2,1,1,2,2,4,3,3,1,1,5,0,10,11,11
452,2,1,16,2,2,1,2,2,4,4,3,1,3,2,0,2,1,2,2,1,1,1,2,4,4,5,1,1,4,4,9,10,11
453,2,1,16,1,2,1,1,2,4,3,3,1,1,3,1,2,1,2,2,1,1,2,2,1,3,2,1,2,4,0,10,8,8
454,2,1,16,1,2,1,1,2,4,3,3,1,1,3,1,2,1,2,2,1,1,2,2,1,3,2,1,2,4,3,9,8,8
455,2,1,15,1,2,1,2,1,5,4,1,1,1,2,0,1,1,2,2,2,1,1,2,4,4,2,3,3,2,0,9,10,9
456,2,1,16,1,2,1,1,1,5,4,3,2,1,2,0,2,1,2,2,2,1,2,1,5,4,3,2,1,2,0,13,14,15
457,2,2,17,2,1,1,1,2,5,3,2,1,1,1,0,2,1,2,1,1,1,1,2,5,5,5,5,5,3,4,10,11,11
458,2,1,16,2,2,1,1,1,4,4,1,2,4,4,0,2,1,2,2,2,1,1,2,4,3,2,1,1,1,0,13,10,13
459,2,1,16,2,2,1,1,1,5,4,4,2,4,3,0,1,1,2,2,1,1,2,2,4,4,3,1,1,5,2,10,9,10
460,2,1,15,2,2,1,1,1,5,4,1,2,2,2,0,2,1,2,1,1,1,1,2,4,3,3,1,1,2,1,11,10,11
461,2,1,16,2,2,1,1,1,5,4,4,1,2,1,0,2,2,2,1,1,1,1,1,4,2,2,4,3,2,0,13,12,14
462,2,1,15,2,2,1,1,1,5,5,3,2,3,2,0,2,1,2,2,1,1,2,2,4,2,1,1,2,2,0,13,14,14
463,2,1,15,2,1,1,2,2,4,4,4,2,1,3,0,1,1,2,2,1,1,2,2,4,4,3,2,2,5,2,14,11,12
464,2,2,16,2,2,1,1,1,5,4,4,2,2,1,0,2,2,2,1,1,1,2,2,3,4,4,3,4,5,6,11,11,11
465,2,1,18,1,2,1,1,2,4,4,3,2,1,2,1,2,1,2,1,1,1,1,1,3,4,4,2,3,5,9,9,8,8
466,2,2,15,1,2,1,3,1,4,3,1,1,2,1,0,2,1,2,2,1,1,2,2,3,2,3,1,3,4,0,10,9,11
467,2,1,16,2,2,1,2,2,4,3,3,2,3,2,0,2,1,2,1,1,1,1,2,5,3,4,1,1,2,1,14,13,14
468,2,2,15,1,2,1,2,2,2,4,2,1,3,1,0,2,2,2,2,1,1,2,2,4,3,3,1,2,4,1,13,12,13
469,2,2,16,1,2,1,4,4,4,1,3,2,1,2,0,2,1,2,1,1,1,2,1,4,3,1,1,1,3,0,13,12,13
470,2,1,15,2,2,1,3,3,3,4,2,1,1,2,0,2,1,2,2,1,1,1,1,4,5,4,1,1,1,4,13,12,12
471,2,1,16,2,2,1,2,2,5,4,3,1,2,2,1,2,1,2,1,2,1,2,2,4,4,4,2,3,5,2,12,11,12
472,2,1,16,2,1,1,2,2,4,4,1,2,3,1,0,2,1,2,1,1,1,2,1,4,3,2,1,1,4,0,14,14,16
473,2,2,16,1,1,1,2,1,5,3,3,1,2,1,0,2,1,2,1,1,1,1,2,2,4,3,2,3,4,4,10,8,10
474,2,2,15,2,1,1,1,3,5,4,2,2,3,1,0,2,1,2,1,1,1,1,2,4,2,4,3,5,3,2,10,11,11
475,2,1,15,1,2,1,2,2,4,3,3,1,2,3,0,2,1,2,1,1,1,2,2,5,3,2,1,1,4,0,12,13,14
476,2,1,16,2,1,1,2,1,4,4,1,1,1,1,0,2,1,2,2,1,1,1,1,5,4,3,1,1,5,2,10,8,8
477,2,2,15,1,2,1,3,3,3,3,3,2,2,1,0,2,1,2,1,2,1,1,2,4,3,3,2,4,3,11,12,10,11
478,2,1,16,2,2,1,1,1,5,4,3,2,2,2,3,1,1,2,2,1,1,2,2,3,4,3,1,1,1,0,7,7,8
479,2,1,17,1,2,1,2,2,4,5,3,1,1,1,0,2,1,2,1,1,2,2,2,4,5,3,1,1,5,4,9,9,10
480,2,1,19,1,2,1,2,3,5,3,3,4,1,1,1,2,2,2,2,1,2,1,1,4,4,4,1,1,2,0,9,9,10
481,2,1,17,2,2,1,2,1,5,4,3,1,3,1,0,2,1,2,1,1,2,2,1,5,5,3,1,1,3,2,9,10,11
482,2,1,15,2,1,1,1,1,5,4,3,1,2,1,0,2,1,2,2,1,2,2,1,5,2,1,1,3,4,0,9,10,9
483,2,1,16,2,2,1,2,2,4,4,3,2,3,2,0,2,1,2,2,1,2,1,2,3,4,5,1,2,1,1,9,10,11
484,2,1,16,1,1,2,2,2,4,4,1,1,1,1,0,2,1,2,2,1,2,2,2,4,3,4,1,2,1,6,7,7,8
485,2,1,17,2,2,1,2,2,5,4,3,1,2,2,0,2,1,2,2,1,1,1,2,4,3,5,1,2,4,0,11,10,11
486,2,1,16,1,2,1,2,2,4,3,3,2,1,1,1,2,1,1,1,2,1,1,2,4,4,3,1,4,3,1,9,10,10
487,2,1,18,2,1,2,3,2,4,4,3,4,2,3,2,2,1,2,2,2,2,2,1,3,3,2,1,1,2,6,7,9,10
488,2,1,19,1,2,1,1,1,5,3,3,1,1,3,1,2,2,2,1,1,2,2,1,5,3,1,1,1,3,6,7,9,9
489,2,2,18,2,2,1,1,1,4,4,1,1,2,1,1,2,2,2,1,1,2,1,2,4,4,3,3,4,4,0,8,9,10
490,2,1,18,2,2,1,1,1,5,5,3,1,2,1,1,2,2,2,2,2,2,1,1,3,2,3,1,1,2,4,9,11,10
491,2,1,19,1,2,1,1,1,4,4,3,4,2,2,1,2,1,2,2,1,1,1,1,1,1,4,4,1,1,12,7,8,9
492,2,1,16,2,2,2,2,2,2,4,3,1,1,2,0,2,2,2,2,2,1,2,1,3,3,2,1,1,3,2,8,10,10
493,2,1,17,1,2,1,0,1,4,5,3,2,2,1,0,2,2,2,1,2,1,2,2,2,4,4,3,5,5,5,9,9,10
494,2,1,16,2,1,1,1,2,5,4,3,1,1,2,0,2,2,2,1,1,2,1,2,4,4,5,1,3,3,0,8,9,9
495,2,1,16,1,2,1,3,3,4,4,2,1,1,1,0,2,2,2,1,1,2,1,1,4,5,4,1,1,4,0,14,13,13
496,2,1,16,2,1,1,1,1,3,3,1,1,1,1,0,2,1,2,1,1,1,1,1,4,4,4,2,2,4,2,14,14,14
497,2,2,17,1,2,1,3,3,3,5,3,1,2,4,1,2,1,1,1,1,1,2,2,5,4,5,3,4,5,0,10,11,10
498,2,1,16,1,2,1,2,1,4,3,3,1,1,2,0,2,1,2,1,1,1,1,2,5,3,3,1,1,1,0,14,13,14
499,2,1,16,1,2,1,2,2,3,4,3,1,1,1,0,2,1,1,1,1,1,2,1,4,2,5,1,2,5,0,17,16,16
500,2,2,17,1,2,1,1,2,4,4,3,2,1,1,1,2,1,2,1,1,2,1,1,5,3,5,5,5,1,12,6,7,7
501,2,2,16,1,1,1,4,3,4,4,3,2,1,1,0,2,2,2,1,1,1,1,2,4,2,5,1,5,5,8,14,12,13
502,2,2,17,2,1,1,2,2,3,3,4,1,3,4,1,2,1,2,2,1,1,2,2,1,3,5,3,5,3,2,10,8,9
503,2,1,16,1,2,1,1,1,4,4,3,4,1,4,0,1,1,2,1,1,1,1,2,2,2,1,1,1,5,0,14,14,14
504,2,1,19,1,1,1,2,2,4,4,1,1,1,3,0,2,2,2,2,1,1,1,1,5,4,5,1,1,1,0,12,13,13
505,2,1,17,2,2,1,1,1,5,4,2,1,2,1,0,2,1,2,1,2,1,1,1,4,4,5,1,2,5,0,11,11,11
506,2,1,20,1,2,1,3,3,5,3,4,1,2,2,1,2,2,2,1,1,1,1,1,3,3,4,2,4,3,8,11,9,10
507,2,1,17,1,1,1,1,1,4,3,3,2,1,3,0,2,1,2,2,1,1,2,1,4,3,3,1,1,3,0,11,11,10
508,2,2,17,2,2,1,2,2,4,4,3,1,3,1,1,2,1,2,2,2,1,1,2,4,4,5,1,2,5,0,10,9,9
509,2,1,16,2,1,1,1,1,5,4,3,2,3,2,0,2,1,2,2,1,1,2,2,5,3,2,1,1,1,0,16,17,18
510,2,1,17,2,2,1,2,2,4,4,2,1,2,2,0,2,1,2,1,1,1,2,2,5,3,2,1,1,1,0,15,17,17
511,2,1,17,1,2,2,1,0,4,4,4,1,2,2,0,2,2,2,2,1,1,1,1,4,4,5,1,1,4,1,11,9,10
512,2,1,18,2,2,1,1,1,5,4,4,1,1,2,1,2,1,2,2,1,1,1,1,4,3,2,1,1,5,9,7,7,7
513,2,1,16,1,2,1,3,1,4,4,3,1,1,1,0,2,2,2,1,1,1,1,2,3,1,3,1,3,1,0,8,6,8
514,2,1,16,1,2,1,3,2,3,5,3,1,1,1,0,2,2,2,2,1,1,1,2,3,1,3,1,4,3,2,7,6,7
515,2,1,18,1,1,1,1,1,4,5,2,1,2,2,0,1,2,2,2,1,1,2,2,2,3,5,1,4,3,8,9,8,10
516,2,1,16,2,2,1,4,4,2,1,2,2,1,2,0,2,2,2,1,2,1,1,1,4,3,3,2,3,2,0,14,16,16
517,2,1,16,2,1,1,1,2,4,4,2,1,2,1,0,2,2,2,1,1,1,1,2,5,4,5,1,4,2,0,14,14,15
518,2,1,18,1,2,2,2,4,4,3,2,2,1,2,1,2,1,2,2,1,1,1,2,2,3,2,1,3,1,8,8,5,8
519,2,2,16,2,2,1,2,1,4,3,2,1,2,2,0,2,2,2,1,1,1,1,2,5,2,1,1,1,2,0,8,7,0
520,2,1,16,1,1,1,1,1,5,4,4,1,3,2,0,2,1,2,2,1,1,1,2,4,3,2,1,3,5,6,6,8,8
521,2,1,16,2,2,1,2,3,5,3,4,1,2,2,0,2,1,2,1,1,1,1,2,3,3,3,1,1,2,0,8,10,10
522,2,1,16,1,2,1,4,4,2,2,3,1,1,2,0,2,1,2,2,1,1,1,1,4,3,4,1,2,3,4,8,8,8
523,2,2,18,1,1,1,4,4,5,2,1,1,1,4,0,2,1,2,1,1,2,1,1,5,5,5,5,5,5,2,5,6,6
524,2,1,16,2,1,1,3,4,5,4,4,1,3,2,0,2,1,2,2,2,1,2,2,4,2,1,1,1,2,2,7,9,8
525,2,2,17,1,1,1,4,4,4,3,1,1,1,3,0,2,1,2,2,1,1,1,2,4,4,3,1,2,5,0,15,14,16
526,2,1,17,2,2,1,4,1,4,4,4,1,1,1,0,2,2,2,2,1,1,1,1,4,2,3,1,2,5,1,13,14,14
527,2,2,16,1,1,1,2,2,3,3,4,1,4,3,0,2,2,2,2,1,1,2,2,5,1,3,2,2,3,0,10,9,10
528,2,1,17,2,2,1,2,2,5,4,4,1,1,1,0,2,1,1,2,1,1,1,2,5,1,3,1,2,5,5,9,9,9
529,2,1,16,1,1,1,4,4,3,3,4,2,2,1,0,2,1,2,2,1,1,2,2,5,1,3,1,2,5,1,11,11,11
530,2,2,17,1,2,1,3,3,3,3,1,1,1,1,0,2,1,2,1,1,1,1,2,4,1,4,5,5,3,8,7,10,9
531,2,2,17,1,2,1,1,1,5,3,4,1,3,2,0,2,2,2,2,1,1,1,1,5,1,3,3,3,1,0,10,10,10
532,2,2,16,1,2,1,2,1,2,3,4,1,2,2,0,2,2,2,2,2,1,1,1,4,2,2,1,4,5,2,9,7,8
533,2,1,16,1,1,1,2,1,4,3,4,1,1,2,0,2,2,2,2,1,1,1,1,3,2,2,1,1,3,0,14,15,16
534,2,2,16,1,1,1,4,4,1,2,4,2,1,1,0,2,1,2,2,1,1,1,2,4,1,2,2,5,5,0,11,12,12
535,2,2,15,2,2,1,1,2,4,3,3,1,3,2,0,2,1,2,1,1,1,2,2,5,5,5,1,3,5,11,9,11,10
536,2,2,15,1,1,2,2,2,4,4,2,1,3,4,0,2,1,2,1,1,1,2,2,5,4,5,2,3,5,8,13,14,14
537,2,2,15,1,1,2,2,1,3,3,3,1,1,1,0,2,2,2,1,1,1,1,2,4,3,3,1,2,5,11,12,13,12
538,2,1,16,2,1,1,2,2,4,4,3,1,1,3,0,2,1,2,2,2,1,2,1,4,3,3,2,2,5,2,11,11,11
539,2,1,16,1,1,1,4,1,4,4,1,1,2,2,0,2,1,2,1,1,1,1,2,1,2,4,2,2,1,8,9,10,10
540,2,1,17,1,2,1,3,2,5,4,1,1,2,1,0,2,2,2,2,1,1,2,1,4,3,3,2,2,1,5,9,11,11
541,2,1,17,2,2,1,2,2,4,4,4,1,2,2,0,1,2,1,2,1,1,2,2,5,1,3,1,1,5,0,11,9,11
542,2,1,16,1,2,1,4,4,1,3,3,1,2,3,0,2,1,2,2,1,1,1,1,5,3,5,1,4,5,1,10,11,12
543,2,2,17,2,2,1,4,4,2,4,3,2,3,1,3,2,2,2,1,1,1,1,1,3,3,3,1,3,5,2,9,9,8
544,2,2,17,2,1,1,1,3,4,4,3,2,2,1,0,2,2,2,1,1,1,2,1,5,1,2,3,3,5,2,12,11,12
545,2,2,17,1,2,1,3,4,3,4,4,1,1,2,1,2,1,2,1,2,1,1,1,5,4,4,3,4,5,8,8,9,8
546,2,1,17,1,2,1,4,4,2,2,3,2,1,2,0,2,1,2,2,1,1,1,2,5,2,5,1,1,5,0,13,15,16
547,2,2,16,2,1,1,4,1,4,5,4,2,1,1,0,2,2,2,2,1,1,1,2,4,1,2,2,1,2,0,10,11,11
548,2,1,17,1,2,2,1,1,5,5,4,1,1,2,0,2,2,2,1,1,1,1,1,4,5,5,1,2,3,2,11,10,11
549,2,1,17,2,2,1,4,2,4,4,3,1,2,2,0,1,1,2,2,2,1,1,2,4,3,3,2,3,5,0,17,18,18
550,2,2,16,1,1,2,2,2,4,3,3,2,2,2,0,2,1,2,2,2,1,1,1,4,1,2,2,2,5,0,12,13,13
551,2,2,17,1,2,1,3,2,4,4,4,2,2,2,0,2,1,1,2,1,1,1,2,4,1,2,2,2,1,0,13,14,13
552,2,2,19,1,2,1,1,1,4,4,4,1,1,2,2,2,1,2,1,1,2,1,2,4,4,3,3,4,4,2,9,9,10
553,2,2,17,1,1,2,1,0,4,4,1,1,1,1,0,2,2,2,2,1,1,2,1,4,1,2,1,1,5,4,11,11,12
554,2,1,17,2,2,1,1,1,5,5,3,2,2,1,0,2,1,2,1,1,2,1,1,3,5,5,2,2,4,3,10,11,10
555,2,1,16,2,2,1,1,2,4,4,1,2,1,3,0,1,1,2,2,2,1,1,1,4,3,4,1,1,3,5,13,14,13
556,2,2,16,2,1,1,1,2,4,5,3,1,1,1,0,2,2,2,2,1,1,2,2,4,4,4,2,4,5,4,9,10,11
557,2,1,17,2,2,1,3,1,4,4,3,1,2,2,3,2,1,2,1,2,1,1,1,5,4,4,1,1,5,2,7,9,10
558,2,2,17,2,2,1,2,2,4,4,3,1,2,1,0,2,2,2,1,1,2,2,1,5,5,5,3,5,5,0,8,13,10
559,2,2,18,2,2,1,1,0,5,5,3,4,3,1,1,1,1,2,2,1,1,2,2,4,3,2,1,1,4,0,12,12,13
560,2,2,17,2,2,1,1,1,4,3,3,1,2,1,0,2,1,2,1,2,1,1,1,4,5,5,1,3,2,0,10,9,10
561,2,2,18,1,1,1,1,1,5,5,3,1,2,2,0,2,1,2,1,1,1,2,2,4,3,3,1,4,5,6,10,9,10
562,2,1,16,2,1,1,2,2,4,3,3,2,1,2,0,2,2,2,1,1,1,2,1,5,4,3,1,1,1,0,11,13,12
563,2,2,17,1,2,1,2,2,4,4,3,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,2,3,5,0,7,0,0
564,2,2,16,2,2,1,3,2,3,4,3,2,2,1,0,2,2,2,2,1,1,1,2,4,5,5,2,3,5,2,11,9,10
565,2,2,16,2,1,1,1,1,5,4,3,1,2,1,0,2,2,2,1,1,1,1,2,4,5,5,2,4,5,0,10,10,9
566,2,2,18,2,2,1,1,1,3,4,3,4,2,1,1,2,1,2,2,1,2,1,1,5,3,3,2,3,5,2,9,7,9
567,2,2,18,2,2,1,3,2,3,4,3,1,1,1,1,2,2,2,2,1,2,1,2,2,3,1,2,2,5,0,4,0,0
568,2,2,19,1,2,1,3,2,5,3,3,1,2,1,3,2,2,2,1,1,1,2,2,3,2,1,1,1,3,4,6,11,9
569,2,2,18,1,2,1,3,3,5,5,3,1,1,2,2,2,1,2,1,1,2,1,2,4,4,5,1,3,3,9,4,8,8
570,2,2,16,2,2,1,2,2,3,3,3,1,2,1,0,2,1,2,1,1,1,1,1,5,4,3,2,4,4,6,7,8,8
571,2,2,19,1,2,1,2,1,5,4,3,4,2,1,3,2,2,2,1,2,2,1,1,4,4,3,1,3,5,4,8,9,9
572,2,1,16,1,2,2,3,2,3,5,3,1,2,2,2,2,1,2,1,1,1,2,1,2,5,5,1,1,1,8,5,5,7
573,2,1,17,1,2,1,1,1,4,5,3,1,1,1,0,2,1,2,1,1,1,2,2,4,3,2,1,2,5,9,7,9,10
574,2,2,20,2,2,1,1,1,4,4,3,4,2,1,1,2,1,2,2,1,2,1,1,4,4,3,2,4,4,12,8,11,10
575,2,1,18,2,2,2,4,3,3,3,3,1,1,1,0,2,1,2,2,1,1,1,2,5,4,4,3,4,2,8,10,11,10
576,2,2,18,2,2,1,3,2,4,4,3,1,2,1,0,2,1,2,2,2,1,1,2,2,5,5,5,5,5,8,9,10,11
577,2,2,19,2,2,1,1,1,4,3,1,4,3,2,1,2,2,2,2,1,1,1,2,5,4,4,3,3,2,8,10,9,11
578,2,2,17,1,2,1,3,3,2,4,3,1,2,2,1,2,1,2,2,1,1,1,2,4,5,4,2,3,3,4,8,9,10
579,2,2,18,1,1,1,1,3,5,3,3,1,1,1,0,2,2,2,2,1,2,1,1,4,3,3,2,3,3,0,9,10,9
580,2,2,19,2,2,1,1,1,4,4,1,4,3,1,1,2,1,2,2,1,1,1,2,4,4,4,3,3,5,4,8,9,10
581,2,1,18,1,2,2,1,2,5,4,3,1,2,2,2,2,1,2,2,1,1,2,2,4,3,3,1,1,5,2,6,8,8
582,2,1,19,1,1,2,1,1,5,4,3,1,1,1,0,2,1,2,2,1,2,2,2,1,4,4,1,1,5,0,6,8,7
583,2,1,18,2,2,1,2,2,4,4,4,1,2,1,1,2,2,2,2,1,2,1,1,5,5,5,1,1,3,0,8,6,0
584,2,1,17,2,2,1,0,0,5,4,3,1,2,1,0,2,1,2,2,1,1,1,2,4,4,3,1,1,5,0,10,11,11
585,2,1,17,2,1,2,3,1,4,5,3,4,2,3,0,2,1,1,2,1,2,2,2,4,2,3,2,2,3,5,8,7,8
586,2,1,17,1,2,1,4,2,1,3,1,1,1,2,0,1,1,2,1,1,1,1,2,5,5,5,1,3,5,0,8,8,0
587,2,1,18,2,1,1,2,2,3,3,3,1,1,2,1,2,1,2,1,1,1,1,2,2,3,3,1,2,4,3,7,6,8
588,2,1,17,1,2,1,4,1,2,5,3,1,1,1,0,2,1,2,2,1,1,2,1,3,2,2,1,1,5,0,8,10,9
589,2,1,17,1,1,1,1,2,5,4,3,2,1,1,0,2,2,2,2,1,1,1,2,5,5,1,1,1,3,0,7,10,10
590,2,1,18,1,2,1,1,1,4,4,3,1,3,2,2,2,2,2,1,1,1,2,1,3,4,4,2,2,5,3,7,8,7
591,2,1,18,1,2,1,2,2,3,5,2,2,2,2,0,2,2,2,1,2,1,1,2,4,3,5,1,1,1,2,12,13,14
592,2,1,17,1,2,1,3,3,3,3,3,1,2,1,0,2,1,2,2,1,1,1,2,4,4,3,1,1,4,0,11,12,13
593,2,1,18,1,1,2,1,2,5,4,2,1,2,2,0,2,2,2,2,1,1,1,2,4,4,3,1,2,4,0,12,13,14
594,2,1,18,1,2,1,4,4,1,1,2,1,2,2,0,2,2,2,1,2,1,1,2,4,3,5,1,2,1,0,18,18,18
595,2,2,18,1,1,1,4,4,3,4,2,1,1,1,0,2,1,2,1,1,1,1,2,5,4,5,1,1,5,3,17,17,17
596,2,1,17,1,2,1,4,2,4,4,3,1,2,2,0,2,1,2,2,1,1,1,2,4,3,3,1,2,4,0,17,18,18
597,2,1,18,2,2,1,2,2,5,4,3,1,3,2,1,2,2,2,1,1,1,2,1,4,3,3,1,1,4,0,9,0,0
598,2,2,18,1,1,1,1,2,5,3,1,1,2,1,0,2,1,2,2,2,1,2,2,4,1,4,5,5,1,8,10,11,11
599,2,2,18,2,2,1,4,4,5,3,4,1,3,1,0,2,1,1,1,1,1,1,1,2,5,5,1,1,1,5,12,13,14
600,2,2,17,2,2,1,1,1,4,3,4,2,3,1,0,2,2,2,2,2,2,2,2,4,2,3,3,4,4,4,12,13,14
601,2,1,18,1,2,1,2,2,4,4,3,1,2,2,0,2,1,2,2,2,1,1,1,1,3,1,1,1,2,4,8,8,10
602,2,1,18,1,1,1,2,2,3,3,3,2,2,3,0,2,2,2,2,1,1,1,1,5,4,5,1,4,3,0,11,12,13
603,2,1,18,2,1,2,4,2,1,4,2,1,1,2,0,2,2,2,1,1,1,1,1,5,3,1,1,1,5,0,5,0,0
604,2,1,18,1,2,1,1,1,5,3,3,1,3,2,1,2,2,2,2,1,2,2,2,4,4,2,1,2,2,2,9,10,10
605,2,1,19,1,2,1,1,1,5,3,4,2,2,1,1,2,2,2,2,1,2,2,2,5,5,5,2,3,2,0,5,0,0
606,2,1,17,1,2,1,4,2,1,4,3,2,2,4,0,2,2,2,2,1,1,1,1,4,2,3,3,1,5,0,18,18,18
607,2,1,17,2,1,2,2,1,3,4,2,1,2,2,0,2,2,2,1,1,1,1,1,5,3,3,1,2,2,5,11,11,12
608,2,1,18,1,1,2,1,1,5,3,3,1,1,2,0,2,2,2,2,1,1,2,1,5,2,3,1,2,3,2,8,10,11
609,2,1,18,1,2,1,1,2,5,5,3,2,2,2,0,2,1,2,2,1,2,2,2,4,1,1,1,1,4,0,11,11,12
610,2,1,19,2,2,2,1,1,5,5,3,4,2,2,3,2,1,2,1,1,2,2,1,3,5,4,1,4,1,0,8,0,0
